Key,English,French
KEY_CONTROLS_TACTICAL_RT,FIRST ABILITY TO THE RIGHT,PREMIÈRE CAPACITÉ À DROITE
KEY_CONTROLS_TACTICAL_RTHUMB_DOWN,FOCUS LEVEL DOWN,PLAN ÉTAGE INFÉRIEUR
KEY_CONTROLS_TACTICAL_RTHUMB_LEFT,ROTATE CAMERA LEFT,PIVOTER LA CAMÉRA VERS LA GAUCHE
KEY_CONTROLS_TACTICAL_RTHUMB_PRESS,AERIAL ZOOM OUT,ZOOM ARRIÈRE AÉRIEN
KEY_CONTROLS_TACTICAL_RTHUMB_RIGHT,ROTATE COMERA RIGHT,PIVOTER LA CAMÉRA VERS LA DROITE
KEY_CONTROLS_TACTICAL_RTHUMB_UP,FOCUS LEVEL UP,PLAN ÉTAGE SUPÉRIEUR
KEY_CONTROLS_TACTICAL_SCHEME,TACTICAL SCHEME,CONFIGURATION TACTIQUE
KEY_CONTROLS_TACTICAL_START,END TURN,TERMINER LE TOUR
KEY_CONTROLS_TACTICAL_X,NEXT READY ITEM,OBJET PRÊT SUIVANT
KEY_CONTROLS_TACTICAL_Y,ENTER OVERWATCH,ENTRER EN MODE VIGILANCE
KEY_CONTROLS_WARNING_CONFLICT,"[<color=#ECBA62>{0}</color>] key is already reserved for ""{1}""!",La touche [<color=#ECBA62>{0}</color>] est déjà utilisée pour « {1} » !
KEY_CONTROLS_WARNING_CONFLICT_CONFIRMATION,"Are you sure you want to reassign it for ""{0}""?",Voulez-vous vraiment la réassigner pour « {0} » ?
KEY_CONTROLS_WARNING_CONFLICT_LIST,"{0}, {1}","{0}, {1}"
KEY_CONTROLS_WARNING_CONFLICT_LOCKED,"[<color=#ECBA62>{0}</color>] key is already reserved for ""{1}""! and is unavailable for this one!",La touche [<color=#ECBA62>{0}</color>] est déjà utilisée pour « {1} » et n'est pas disponible pour cette action !
KEY_CONTROLS_WARNING_REVERT_CONFIRMATION,Are you sure you want to reset your keybindings to their default state?,Voulez-vous vraiment revenir à la configuration des touches par défaut ?
