Key,English,French
PROG_AN6_FAIL2_TEXT_GENERAL_0,Our operatives met with overwhelming resistance at the site. Another attempt will have to be made at a later date.,Nos agents ont rencontré une résistance écrasante sur place. Vous devrez faire une nouvelle tentative ultérieurement.
PROG_AN6_FAIL2_TITLE,The Sixth Initiation,La sixième initiation
PROG_AN6_MISS1_CHOICE_0_TEXT,START MISSION,COMMENCER LA MISSION
PROG_AN6_MISS1_CHOICE_1_TEXT,CANCEL,ANNULER
PROG_AN6_MISS1_SUMMARY,Invade this Synedrion haven and kill all opposing forces to prove our loyalty to the Synod of Yearning.,Envahissez ce refuge du Synédrion et éliminez toutes les forces de l'opposition pour prouver notre loyauté au Synode de l'appétence.
PROG_AN6_MISS1_TEXT_GENERAL_0,"MISSION BRIEFING

War is terrible, but only the Disciples of Anu truly understand that to survive, humanity must evolve. Synedrion's ideology of co-existence would prevent humanity from changing, from learning from its sins. It's a beguiling idea, which is precisely why the Synod of Yearning opposes it so fiercely.

We must attack the haven and destroy all opposing forces, no matter how distasteful it might seem. This will prove our dedication to the Exalted's plan.","RÉSUMÉ DE LA MISSION

La guerre est terrible, mais seuls les Disciples d'Anu comprennent que pour survivre, l'humanité doit évoluer. L'idéologie de coexistence du Synédrion empêcherait l'humanité de changer, d'apprendre de ses péchés. C'est une idée séduisante, c'est pour cette raison précise que le Synode de l'appétence s'y oppose si farouchement.

Nous devons attaquer le refuge et détruire toutes les forces de l'opposition, aussi désagréable que cela puisse paraître. Ceci prouvera notre dévouement à l'Exaltée et à son plan."
PROG_AN6_MISS1_TITLE,The Sixth Initiation,La sixième initiation
PROG_AN6_MISS2_CHOICE_0_TEXT,START MISSION,COMMENCER LA MISSION
PROG_AN6_MISS2_CHOICE_1_TEXT,CANCEL,ANNULER
PROG_AN6_MISS2_SUMMARY,Retrieve data from this alien structure on behalf of the Exalted.,Récupérer les données de cette structure extraterrestre pour le compte de l'Exaltée.
PROG_AN6_MISS2_TEXT_GENERAL_0,"MISSION BRIEFING

Taxiarch Nergal, one of the Exalted's oldest and most trusted advisors, has asked us to provide him with data from this alien structure. The mission is to go in, perform the required scans, and get out. It's unclear what the Exalted requires the data for.","RÉSUMÉ DE LA MISSION

Le Taxiarque Nergal, l'un des conseillers les plus anciens et fiables de l'Exaltée, nous a demandé de lui fournir des données d'une structure extraterrestre. La mission consiste à entrer, réaliser les scans requis et sortir. Nous ne savons pas exactement les raisons pour lesquelles l'Exaltée demande ces données."
PROG_AN6_MISS2_TITLE,The Sixth Initiation,La sixième initiation
PROG_AN6_TEXT_GENERAL_0,"MESSAGE
FROM: Synod of Yearning (Anu)
TO: Phoenix Project

Yes. Good. Yes. You have succeeded. So far. Yes. You have shown courage. Cunning. Strength. Yes. Now obedience. Submission. Faith above self. Yes. Demonstrate the divine principles. Strike down our enemies. Prepare for the day of judgement. Yes.","MESSAGE
DE : Synode de l'appétence (Anu)
À : Projet Phoenix

Oui, bien. Oui. Vous avez réussi. Jusqu'ici. Oui. Vous avez fait preuve de courage. De ruse. De force. Oui. Maintenant, obéissance. Soumission. Foi avant soi. Oui. Démontrez les principes divins. Abattez nos ennemis. Préparez-vous pour le jour du jugement. Oui."
PROG_AN6_TEXT_GENERAL_1,"MESSAGE
FROM: Synod of Yearning (Anu)
TO: Phoenix Project

Synedrion. Apostles of a false creed. Humans at the top of creation. Lies! We are not evolved. Not yet. Find their homes. Break their heathen belief. Show them the wrath of the Dead God. Blood. Fire. In the streets. Yes.","MESSAGE
DE : Synode de l'appétence (Anu)
À : Projet Phoenix

Le Synédrion. Apôtres d'une fausse croyance. Les humains au sommet de la création. Ce ne sont que mensonges ! Nous n'avons pas évolué. Pas encore. Trouvez leurs foyers. Détruisez leur croyance païenne. Montrez-leur la colère du Dieu défunt. Le sang. Le feu. Dans les rues. Oui."
PROG_AN6_TITLE,The Sixth Initiation,La sixième initiation
PROG_AN6_WIN1_CHOICE_0_OUTCOME_GENERAL,"MESSAGE
FROM: The Exalted (Anu)
TO: Phoenix Project

You have demonstrated your loyalty time and again. I believe you suspect that there is more to my plan than meets the eye, and you are right. The time is almost upon us. I will explain everything soon.","MESSAGE
DE : L'Exaltée (Anu)
À : Projet Phoenix

Vous avez démontré votre loyauté à maintes reprises. Je pense que vous suspectez que mon plan implique plus que ce qu'il n'y paraît, et vous avez raison. Le moment est proche. Je vous expliquerai tout bientôt."
PROG_AN6_WIN1_CHOICE_0_TEXT,OK,OK
PROG_AN6_WIN1_TEXT_GENERAL_0,"MESSAGE
FROM: The Exalted (Anu)
TO: Phoenix Project

I am sorry about what the Synod of Yearning made you do. Those were not my orders. I have no desire to destroy those who disagree with us, unless their actions undermine humanity's chances at survival. The Synod is... a necessary evil. But perhaps its usefulness is nearing an end.","MESSAGE
DE : L'Exaltée (Anu)
À : Projet Phoenix

Je suis navrée de ce que le Synode de l'appétence vous a fait faire. Ces ordres n'étaient pas les miens. Je n'ai aucun désir de détruire ceux qui s'opposent à nous, à moins que leurs actions nuisent aux chances de survie de l'humanité. Le Synode est... un mal nécessaire. Mais peut-être que son utilité touche à sa fin."
PROG_AN6_WIN1_TITLE,The Sixth Initiation,La sixième initiation
PROG_AN6_WIN2_CHOICE_0_OUTCOME_GENERAL,"MESSAGE
FROM: The Exalted (Anu)
TO: Phoenix Project

You have demonstrated your loyalty time and again. I believe you suspect that there is more to my plan than meets the eye, and you are right. The time is almost upon us. I will explain everything soon.","MESSAGE
DE : L'Exaltée (Anu)
À : Projet Phoenix

Vous avez démontré votre loyauté à maintes reprises. Je pense que vous suspectez que mon plan implique plus que ce qu'il n'y paraît, et vous avez raison. Le moment est proche. Je vous expliquerai tout bientôt."
PROG_AN6_WIN2_CHOICE_0_TEXT,OK,OK
PROG_AN6_WIN2_TEXT_GENERAL_0,"MESSAGE
FROM: The Exalted (Anu)
TO: Phoenix Project

I am glad you rejected the Synod's orders. They were not in accordance with my teachings. I have no desire to destroy those who disagree with us, unless their actions undermine humanity's chances at survival. The Synod is... a necessary evil. But perhaps its usefulness is nearing an end.","MESSAGE
DE : L'Exaltée (Anu)
À : Projet Phoenix

Je suis contente que vous ayez refusé les ordres du Synode. Ils n'étaient pas en accord avec mes enseignements. Je n'ai aucun désir de détruire ceux qui s'opposent à nous, à moins que leurs actions nuisent aux chances de survie de l'humanité. Le Synode est... un mal nécessaire. Mais peut-être que son utilité touche à sa fin."
PROG_AN6_WIN2_TITLE,The Sixth Initiation,La sixième initiation
PROG_AN7_CHOICE_0_OUTCOME_GENERAL,"MESSAGE
FROM: Taxiarch Nergal (Anu)
TO: Phoenix Project

I'm sending you the coordinates. Make sure you come prepared; this won't be an easy fight, but it's one we must not lose.","MESSAGE
DE : Taxiarque Nergal (Anu)
À : Projet Phoenix

Je vous envoie les coordonnées. Assurez-vous de venir bien préparés ; ce ne sera pas un combat facile, mais il est impératif que nous le remportions."
PROG_AN7_CHOICE_0_TEXT,We will assist you.,Nous vous aiderons.
PROG_AN7_FAIL_CHOICE_0_OUTCOME_GENERAL,We will have to seek new alternatives to save the Earth.,Nous devrons trouver de nouvelles alternatives pour sauver la Terre.
PROG_AN7_FAIL_CHOICE_0_TEXT,Accept.,Accepter.
PROG_AN7_FAIL_TEXT_GENERAL_0,"Our failure has resulted in the Exalted being badly injured. Anu forces have neutralized the Synod of Yearning, but our diplomatic relations have fallen apart, as we are no longer deemed trustworthy.","Suite à notre échec, l'Exaltée s'est fait grièvement blesser. Les forces d'Anu ont neutralisé le Synode de l'appétence, mais nos relations diplomatiques ont été mises à mal par l'incident. Ils estiment que nous ne sommes plus dignes de leur confiance."
PROG_AN7_FAIL_TITLE,War of Attrition,Guerre d'usure
PROG_AN7_MISS_CHOICE_0_TEXT,START MISSION,COMMENCER LA MISSION
PROG_AN7_MISS_CHOICE_1_TEXT,CANCEL,ANNULER
PROG_AN7_MISS_SUMMARY,Defend the Exalted from attack by schismatics loyal to the Synod of Yearning.,Défendez l'Exaltée contre une attaque de schismatiques dévoués au Synode de l'appétence.
PROG_AN7_MISS_TEXT_GENERAL_0,"MISSION BRIEFING

The Exalted, our ally and leader of the Disciples of Anu, has come under attack by forces loyal to the Synod of Yearning. They perceive her as having betrayed their holy cause and intend to overthrow her so that the Disciples will not be led astray by false dogma. The Exalted is an essential part of our struggle against the Pandoravirus and must be protected at all costs. The enemy has not yet breached the Leviathan Chamber, but the siege cannot be lifted without our help.","RÉSUMÉ DE LA MISSION

L'Exaltée, notre alliée et chef des Disciples d'Anu, est attaquée par des forces fidèles au Synode de l'appétence. Ils la perçoivent comme ayant trahi leur cause sacrée et ont l'intention de la faire tomber pour que les Disciples ne soient pas influencés par ce faux dogme. L'Exaltée est une partie essentielle de notre lutte contre le Pandoravirus et doit être protégée coûte que coûte. L'ennemi n'a pas encore percé la chambre du Léviathan, mais le siège ne peut pas être levé sans notre aide."
PROG_AN7_MISS_TITLE,The Schism,Le schisme
PROG_AN7_TEXT_GENERAL_0,"MESSAGE
FROM: Taxiarch Nergal (Anu)
TO: Phoenix Project

We need your help - now! The Synod of Yearning has turned against the Exalted. That triple-headed fool discovered her true plan, and has declared her a traitor to the Dead God. This is a coup, and a prelude to a civil war we simply cannot afford. Gather your forces! We must save the Exalted, or humanity is lost.","MESSAGE
DE : Taxiarque Nergal (Anu)
À : Projet Phoenix

Nous avons besoin de vous – maintenant ! Le Synode de l'appétence s'est retourné contre l'Exaltée. Ce fou à trois têtes a découvert son véritable plan et l'a déclarée traîtresse du Dieu défunt. C'est un coup d'État et le prélude d'une guerre civile que nous ne pouvons simplement pas nous permettre. Rassemblez vos forces ! Nous devons sauver l'Exaltée, ou bien c'est la fin de l'humanité."
PROG_AN7_TITLE,The Schism,Le schisme
PROG_AN7_WIN_CHOICE_0_OUTCOME_GENERAL,"MESSAGE
FROM: The Exalted (Anu)
TO: Phoenix Project

You must understand, the Dead God is not a creature like us. Conventional tactics would have achieved little in the long run. He is ancient, and powerful beyond belief. Compared to us, he truly is a god. But he is trapped on Yuggoth, and cannot act directly... yet. Soon, however, he will try to come here. He will manifest himself. And that is when we will strike. That is when we will take everything from him and claim it for ourselves.

But before that can happen, there is work that still needs to be done, so that we are prepared. My Anagnostes - I mean, my scientists will reach out to you.","MESSAGE
DE : L'Exaltée (Anu)
À : Projet Phoenix

Vous devez comprendre, le Dieu défunt n'est pas une créature comme nous. Les tactiques conventionnelles n'auraient pas abouti sur le long terme. Il est ancien et doté d'un pouvoir incroyable. Comparé à nous, c'est un véritable dieu. Mais il est piégé sur Yuggoth et ne peut pas agir directement... pour l'instant. Il va, en effet, bientôt essayer de venir ici. Il se manifestera. Et c'est à ce moment-là que nous passerons à l'attaque. C'est à ce moment-là que nous le déposséderons de tout ce qui lui appartient.

Mais avant que cela ne se produise, il y a encore du travail ; nous devons nous préparer. Mes anagnostes – je veux dire, mes scientifiques vous contacteront."
PROG_AN7_WIN_CHOICE_0_TEXT,So your entire religion is a long con?,Donc toute votre religion n'est qu'une illusion ?
PROG_AN7_WIN_TEXT_GENERAL_0,"MESSAGE
FROM: The Exalted (Anu)
TO: Phoenix Project

Thank you. Without your intervention, everything I've worked so hard for might have been lost. And now you deserve to know the truth. The truth that made the Synod of Yearning declare me a traitor to the Dead God. The truth I've been hiding for all these years, calling myself the Exalted, building this army of faith.","MESSAGE
DE : L'Exaltée (Anu)
À : Projet Phoenix

Merci. Sans votre intervention, tout ce pour quoi j'ai travaillé si dur aurait été perdu. Et maintenant, vous méritez de connaître la vérité. La vérité qui a poussé le Synode de l'appétence à me déclarer traîtresse du Dieu défunt. La vérité que je cache depuis toutes ces années, à me faire appeler l'Exaltée, à construire cette armée de croyants."
PROG_AN7_WIN_TEXT_GENERAL_1,"MESSAGE
FROM: The Exalted (Anu)
TO: Phoenix Project

And that truth is... I am a traitor. I always have been. I've never believed in the Dead God. Oh, he's real, real and terrible, but I've never been his faithful servant. All this time I've been playing a game, pretending to be his messiah... so I can get close enough to stab him when he's least expecting it.","MESSAGE
DE : L'Exaltée (Anu)
À : Projet Phoenix

Et cette vérité... C'est que je suis une traîtresse. Je l'ai toujours été. Je n'ai jamais cru en ce Dieu défunt. Oh, il est bien réel, aussi réel que terrible, mais je n'ai jamais fait partie de ses fidèles serviteurs. Depuis tout ce temps, je joue à un jeu, prétendant être son messie... pour pouvoir m'en approcher d'assez près et le poignarder quand il s'y attendra le moins."
PROG_AN7_WIN_TITLE,The Long Con,La grande illusion
PROG_AN8_CHOICE_0_OUTCOME_GENERAL,"MESSAGE
FROM: The Exalted (Anu)
TO: Phoenix Project

Together, we will infiltrate the Palace. I will become one with the Receptacle, modifying its purpose in a way he cannot prevent. I will download all of his knowledge... but not him. Not his mind. He will be cut off, banished to his barren planet until the end of time. And all the power he sought to use against us will belong to us. To humanity. 

That is how we will be perfected. Not in the image of some distant god, but by our own choosing.","MESSAGE
DE : L'Exaltée (Anu)
À : Projet Phoenix

Ensemble, nous infiltrerons le palais. Je m'unirai au Réceptacle, modifiant sa raison d'une façon qu'il ne peut pas éviter. Je téléchargerai tout son savoir... mais pas lui. Pas son esprit. Il sera sectionné, banni sur sa planète aride jusqu'à la fin des temps. Et tout le pouvoir qu'il voulait utiliser contre nous nous appartiendra. À nous, l'humanité.

C'est ainsi que notre perfectionnement aura lieu. Pas à l'image d'un dieu distant, mais de notre plein gré."
PROG_AN8_CHOICE_0_TEXT,Let's end this.,Finissons-en.
PROG_AN8_MISS_CHOICE_0_TEXT,START MISSION,COMMENCER LA MISSION
PROG_AN8_MISS_CHOICE_1_TEXT,CANCEL,ANNULER
PROG_AN8_MISS_SUMMARY,Attack the Palace and help the Exalted merge with the Yuggothian Receptacle.,Attaquez le palais et aidez l'Exaltée à fusionner avec le Réceptacle yuggothien.
PROG_AN8_MISS_TEXT_GENERAL_0,"MISSION BRIEFING

The Exalted's long con has reached its final stage. Instead of allowing the Yuggothian Entity to come to Earth, we will help her merge with the Receptacle, cutting the Entity off from Earth forever.","RÉSUMÉ DE LA MISSION

La grande arnaque a enfin atteint sa phase finale. Au lieu de permettre à l'entité yuggothienne de venir sur Terre, nous allons l'aider à fusionner avec le Réceptacle, coupant les liens de l'entité avec la Terre à tout jamais."
PROG_AN8_MISS_TITLE,Hack the Planet,Pirater la planète
PROG_AN8_TEXT_GENERAL_0,"MESSAGE
FROM: The Exalted (Anu)
TO: Phoenix Project

The Dead God - what you call the Yuggothian Entity - is reaching the final stages of his plan. His Pandoravirus has terraformed the planet sufficiently to begin construction of his Palace. When it is complete, he will transfer his mind to Earth - and that will be the end of us. But he believes that I am his servant, and that will be his downfall. I have watched him, listened to his mind. I know his weaknesses.","MESSAGE
DE : L'Exaltée (Anu)
À : Projet Phoenix

Le Dieu défunt, aussi connu sous le nom d'Entité yuggothienne, est arrivé aux dernières étapes de son plan. Le Pandoravirus qu'il a envoyé a suffisamment terraformé la planète pour commencer la construction de son palais. Lorsqu'il sera terminé, il transférera son esprit sur terre, ce qui signera notre fin à tous. Mais il croit que je suis sa servante, et sa confiance en moi signera sa perte. Je l'ai surveillé, sondé son esprit et j'ai fini par découvrir ses faiblesses."
PROG_AN8_TITLE,Liturgy of the Divine Flesh,Liturgie de la chair divine
PROG_AN9_CHOICE_0_OUTCOME_GENERAL,"MESSAGE
FROM: The Exalted (Anu)
TO: Phoenix Project

Our war for humanity is not yet over, and difficult battles still lie ahead. So please accept this gift. It will make you stronger, and a stronger Phoenix Project is good for all of us.","MESSAGE
DE : L'Exaltée (Anu)
À : Projet Phoenix

Notre combat pour le salut de l'humanité est loin d'être terminé, et de difficiles batailles nous attendent. Pour vous y préparer, je vous envoie un présent qui vous rendra plus forts, car si le Projet Phoenix devient plus fort, nous pourrons tous en profiter."
PROG_AN9_CHOICE_0_TEXT,Continue.,Continuer.
PROG_AN9_TEXT_GENERAL_0,"MESSAGE
FROM: The Exalted (Anu)
TO: Phoenix Project

You've always stood by our side, even when things got difficult. You've fought for our havens - and for me. That kind of loyalty means a lot to me.","MESSAGE
DE : L'Exaltée (Anu)
À : Projet Phoenix

Vous êtes toujours restés à mes côtés, même lors des moments les plus durs. Vous avez lutté pour défendre nos refuges, et pour moi. J'affectionne beaucoup ce genre de loyauté."
PROG_AN9_TITLE,A Blessed Alliance,Une alliance bénie
PROG_NJ0_FAIL_CHOICE_0_TEXT,We are not giving up.,Nous n'abandonnerons pas.
PROG_NJ0_FAIL_TEXT_GENERAL_0,Our operatives met with overwhelming resistance at the site. Another attempt will have to be made at a later date.,Nos agents ont rencontré une résistance écrasante sur place. Vous devrez faire une nouvelle tentative ultérieurement.
PROG_NJ0_FAIL_TITLE,Don't Lose Your Grip,Ne lâchez pas prise
PROG_NJ0_MISS_CHOICE_0_TEXT,START MISSION,COMMENCER LA MISSION
PROG_NJ0_MISS_CHOICE_1_TEXT,CANCEL,ANNULER
PROG_NJ0_MISS_SUMMARY,Stop a group of rampaging soldiers.,Arrêtez un groupe de soldats déchaînés.
PROG_NJ0_MISS_TEXT_GENERAL_0,"[HavenName] is a haven run by New Jericho, which means that normally things are quiet and under control, but right now there is an emergency. A group of soldiers is on a killing spree.

""It began with strange dreams, voices heard in the night,"" a local doctor tells our operatives. ""I could not detect any physiological changes, and there were certainly no signs of infection, but their behavior simply cannot be explained by PTSD or similar conditions, which we at New Jericho are sadly quite familiar with. It's like something has... driven them mad.""

If we stop these soldiers, New Jericho will undoubtedly be grateful to us.","[HavenName] est un refuge dirigé par la Nouvelle-Jéricho, ce qui signifie que l'ordre et le calme y règnent en temps normal. Mais un événement des plus graves y est survenu : un groupe de soldats est en train d'y commettre un véritable carnage.

« Tout a commencé avec d'étranges rêves, des voix entendues dans la nuit. Je n'ai pas su détecter de changements physiologiques, et il n'y avait aucun signe d'infection, mais leur soudain changement de comportement ne peut s'expliquer par un stress post-traumatique, ce qui est chose courante pour la Nouvelle-Jéricho. On dirait que quelque chose les a... rendus fous. » explique un docteur local à nos agents.

Si nous arrêtons ces soldats, la Nouvelle-Jéricho nous en sera très certainement reconnaissante."
PROG_NJ0_MISS_TEXT_GENERAL_1,"MISSION BRIEFING

Stop a group of rampaging soldiers.","RÉSUMÉ DE LA MISSION

Arrêtez un groupe de soldats déchaînés."
PROG_NJ0_MISS_TITLE,The Dreamers Awaken,Les rêveurs se réveillent
PROG_NJ0_WIN_CHOICE_0_OUTCOME_GENERAL,"MESSAGE
FROM: Tobias West (New Jericho)
TO: Phoenix Project

That is why I did not intervene. We could have stopped those soldiers ourselves easily enough, but I needed you to see, to understand that far more is at stake here than just our ecosystem or our genetic purity. We are being robbed of what makes us human: our will. I fear neither the utopians at Synedrion nor those Anu fanatics really understand that. If you can recognize the real nature of the threat, perhaps we can work together on stopping it.","MESSAGE
DE : Tobias West (Nouvelle-Jéricho)
À : Projet Phoenix

J'avais mes raisons pour ne pas intervenir. Nous aurions facilement pu arrêter ces soldats nous-mêmes, mais il fallait que vous puissiez les voir pour comprendre que les enjeux dépassent la pureté génétique ou celle de l'écosystème. On tente de nous priver de ce qui définit notre humanité : notre volonté. Je crains que ni les utopistes du Synédrion, ni les fanatiques d'Anu ne soient en mesure de comprendre cela. Si vous pouvez reconnaître la véritable nature de la menace, nous pourrons peut-être travailler de concert pour l'arrêter."
PROG_NJ0_WIN_CHOICE_0_TEXT,What happened to those soldiers was disturbing.,Ce qui est arrivé à ces soldats était déroutant.
PROG_NJ0_WIN_TEXT_GENERAL_0,"MESSAGE
FROM: Tobias West (New Jericho)
TO: Phoenix Project

I had always assumed the Phoenix Project would return one day, even after Symes disappeared. It seems to be the defining pattern of your history: fall, then rise again. I wonder if this points to an underlying weakness, or an underlying strength. I suppose time will have to tell. Time and the choices you make; after all, you are not necessarily defined by what has come before. You can be whatever your will allows you to be - that is the essence of the human experience.","MESSAGE
DE : Tobias West (Nouvelle-Jéricho)
À : Projet Phoenix

J'ai toujours pensé que le Projet Phoenix reviendrait un jour, même après la disparition de Symes. On dirait un schéma constant qui marque votre histoire : votre chute, suivie d'une nouvelle ascension. Je me demande s'il s'agit de votre faiblesse ou de votre force profonde. J'imagine que nous le découvrirons avec le temps. Le temps et les choix que vous ferez. Après tout, vous n'êtes pas forcément définis par le passé. Vous pouvez devenir ce que vous voulez devenir, c'est le propre de l'expérience humaine."
PROG_NJ0_WIN_TITLE,Of Human Will,De la volonté humaine
PROG_NJ16_CHOICE_0_OUTCOME_GENERAL,"MESSAGE
FROM: Tobias West (New Jericho)
TO: Phoenix Project

But talk is cheap. Please accept this gift as a more material sign of my gratitude.","MESSAGE
DE : Tobias West (Nouvelle-Jéricho)
À : Projet Phoenix

Mais les paroles n'ont pas de valeur. Veuillez accepter ce don comme un signe plus matériel de ma reconnaissance."
PROG_NJ16_CHOICE_0_TEXT,Continue.,Continuer.
PROG_NJ16_TEXT_GENERAL_0,"MESSAGE
FROM: Tobias West (New Jericho)
TO: Phoenix Project

I thought this alliance would be useful, but I didn't realize that the Phoenix Project would have a better grasp of my philosophy than many people in my own organization.","MESSAGE
DE : Tobias West (Nouvelle-Jéricho)
À : Projet Phoenix

Je pensais que cette alliance serait utile, mais je n'avais pas réalisé que le Projet Phoenix comprendrait mieux ma philosophie que la plupart des membres de mon organisation."
PROG_NJ16_TITLE,Common Cause,Un but commun
PROG_NJ1_CHOICE_0_OUTCOME_GENERAL,"MESSAGE
FROM: Abongameli Smith (New Jericho)
TO: Phoenix Project

At the moment, we're setting up a mission to recapture an old satellite control base. What for? Well, there's a saying in New Jericho: Tobias West always has a plan. And he has a plan for the equipment and the data we can get from that base. You'll find out more when the time is right.

So, are you up for it? We'd really appreciate your help.","MESSAGE
DE : Abongameli Smith (Nouvelle-Jéricho)
À : Projet Phoenix

Pour le moment, nous sommes en train de monter une mission visant à reprendre le contrôle d'une vieille base satellite. Dans quel but ? On dit à la Nouvelle-Jéricho que Tobias West a toujours un plan d'avance. Et qu'il compte bien profiter de l'équipement et des données récupérés dans cette base. Vous en saurez plus le moment venu.

Alors, êtes-vous partants ? Votre aide serait vraiment la bienvenue."
PROG_NJ1_CHOICE_0_TEXT,Understood.,Bien compris.
PROG_NJ1_FAIL_CHOICE_0_TEXT,We are not giving up.,Nous n'abandonnerons pas.
PROG_NJ1_FAIL_TEXT_GENERAL_0,Our operatives met with overwhelming resistance at the site. Another attempt will have to be made at a later date.,Nos agents ont rencontré une résistance écrasante sur place. Vous devrez faire une nouvelle tentative ultérieurement.
PROG_NJ1_FAIL_TITLE,Best-Laid Plans,Des plans sans accroc
PROG_NJ1_MISS_CHOICE_0_TEXT,START MISSION,COMMENCER LA MISSION
PROG_NJ1_MISS_CHOICE_1_TEXT,CANCEL,ANNULER
PROG_NJ1_MISS_SUMMARY,Recapture a satellite control base.,Reprenez le contrôle d'une base satellite
PROG_NJ1_MISS_TEXT_GENERAL_0,"MISSION BRIEFING

Tobias West's plan to save humanity involves gaining control of this old satellite control base. A small, surgical strike team should be able to eliminate the alien presence before the New Jericho scientists and engineers move in.","RÉSUMÉ DE LA MISSION

Les plans de Tobias West pour sauver l'humanité comprennent le contrôle de cette vieille base satellite. Une petite équipe chirurgicale devrait pouvoir éliminer la menace extraterrestre avant que les scientifiques et ingénieurs de la Nouvelles-Jéricho ne puissent se rendre sur le terrain."
PROG_NJ1_MISS_TITLE,Phase One,Première phase
PROG_NJ1_TEXT_GENERAL_0,"MESSAGE
FROM: Abongameli Smith (New Jericho)
TO: Phoenix Project

Good to be working with you. If we're going to save the world, we'll need all the help we can get. At this stage we've granted you low-level access to our network and set up a liaison office to work with your people. But, as I'm sure you can understand, we need to take things slow at first. Your organization has a... reputation. It's hard to know which side you'll take, and we need to know that you share our values.
","MESSAGE
DE : Abongameli Smith (Nouvelle-Jéricho)
À : Projet Phoenix

Ravi de travailler avec vous. Si nous voulons sauver le monde, nous aurons besoin de toute l'aide possible. Pour l'instant, nous vous avons accordé un accès limité à notre réseau et établi un bureau de liaison pour travailler avec vos agents. J'espère que vous comprendrez que nous ne pouvons vous accorder notre confiance trop rapidement. Votre organisation a une certaine... réputation. Nous ne savons pas quel camp vous choisirez de soutenir et nous voulons être sûrs que vous partagez nos valeurs."
PROG_NJ1_TITLE,Welcome to the Team,Bienvenue dans l'équipe
PROG_NJ1_WIN_CHOICE_0_OUTCOME_GENERAL,"MESSAGE
FROM: Tobias West (New Jericho)
TO: Phoenix Project

Speaking of details, we'll now have to actually make all of this work with our hardware and software. We have limited resources, so we need our brightest and best focused on the job. It'll take time, but it'll be worth it in the end. You'll see.","MESSAGE
DE : Tobias West (Nouvelle-Jéricho)
À : Projet Phoenix

Entrons dans le vif du sujet, nous devrons travailler avec ce matériel et ces logiciels. Nos ressources sont limitées, donc nous voulons uniquement nos meilleurs éléments sur cette mission. Cela prendra du temps, mais cela en vaudra la peine, vous verrez."
PROG_NJ1_WIN_CHOICE_0_TEXT,OK,OK
PROG_NJ1_WIN_TEXT_GENERAL_0,"MESSAGE
FROM: Tobias West (New Jericho)
TO: Phoenix Project

I just wanted to pass on my personal thanks and congratulations to your operatives for their work at the base. Fortuna eruditis favet, as they say - fortune favors the prepared mind! The intelligence we've retrieved is going to prove extremely helpful with all the projects we're working on, and the satellite control tech may one day help turn the tide of this war. This operation may have seemed like a small thing, but the devil's in the details, and so is God.
","MESSAGE
DE : Tobias West (Nouvelle-Jéricho)
À : Projet Phoenix

Je voulais juste remercier et féliciter vos agents pour leur travail efficace à la base. Fortuna eruditis favet, comme le dit le dicton, la fortune favorise les esprits préparés ! Les renseignements récupérés nous seront extrêmement utiles pour nos projets en cours, et la technologie de contrôle de satellites pourra peut-être renverser le cours de la guerre en notre faveur. Cette opération a pu sembler dérisoire, mais elle fait partie d'un tout qui, je l'espère, nous conduira à la victoire. Après tout, le diable est dans les détails."
PROG_NJ1_WIN_TITLE,In the Details,Dans les détails
PROG_NJ2_CHOICE_0_OUTCOME_GENERAL,"MESSAGE
FROM: Sophia Villanova (New Jericho)
TO: Phoenix Project

With the help of the Phoenix Project, New Jericho is going to stop the Pandorans forever. Tobias said as much to me, and he doesn't lie. He can be a difficult man to work for, a perfectionist, but he always tells the truth.","MESSAGE
DE : Sophia Villanova (Nouvelle-Jéricho)
À : Projet Phoenix

Avec l'aide du Projet Phoenix, la Nouvelle-Jéricho sera capable d'arrêter indéfiniment les Pandoriens. C'est ce que Tobias m'a révélé, et il ne ment jamais. Collaborer avec lui n'est jamais facile, car il est perfectionniste, mais il dit toujours la stricte vérité."
PROG_NJ2_CHOICE_0_TEXT,Download coordinates.,Télécharger les coordonnées.
PROG_NJ2_FAIL_CHOICE_0_TEXT,We are not giving up.,Nous n'abandonnerons pas.
PROG_NJ2_FAIL_TEXT_GENERAL_0,Our operatives met with overwhelming resistance at the site. Another attempt will have to be made at a later date.,Nos agents ont rencontré une résistance écrasante sur place. Vous devrez faire une nouvelle tentative ultérieurement.
PROG_NJ2_FAIL_TITLE,Of Mice and Mutants,Des souris et des mutants
PROG_NJ2_MISS_CHOICE_0_TEXT,START MISSION,COMMENCER LA MISSION
PROG_NJ2_MISS_CHOICE_1_TEXT,CANCEL,ANNULER
PROG_NJ2_MISS_SUMMARY,Find and capture an AI with a satellite command and control system.,Trouvez et capturez une IA avec un accès satellite et un système de contrôle.
