Key,English,French
KEY_NJ_PIERCING_PDW_DESCRIPTION,New Jericho Piercing PDW,Fusil d'assaut perforant de la Nouvelle-Jéricho
KEY_NJ_PIERCING_PDW_NAME,VDM Enforcer,VDM Enforcer
KEY_NJ_PIERCING_SNIPER_RIFLE_DESCRIPTION,New Jericho Piercing Sniper Rifle,Fusil de précision perforant de la Nouvelle-Jéricho
KEY_NJ_PIERCING_SNIPER_RIFLE_NAME,Raven SR13,Raven SR13
KEY_NJ_PIERCING_TURRET_DESCRIPTION,"New Jericho Piercing Auto Turret ",Tourelle automatisée perforante de la Nouvelle-Jéricho
KEY_NJ_PIERCING_TURRET_NAME,Rattlesnake AT,Rattlesnake AT
KEY_NJ_PISTOL_NAME,Iron Fury HG,Iron Fury HG
KEY_NJ_PISTOL_NAME_DESCRIPTION,New Jericho Gauss Handgun,Pistolet Gauss de la Nouvelle-Jéricho
KEY_NJ_SNIPER_BODY_DESCRIPTION,New Jericho Sniper Body Armor,Armure de Tireur d'élite de la Nouvelle-Jéricho
KEY_NJ_SNIPER_BODY_NAME2,Eidolon Body Armor,Armure Eidolon
KEY_NJ_SNIPER_DESCRIPTION,New Jericho Sniper,Tireur d'élite de la Nouvelle-Jéricho
KEY_NJ_SNIPER_HELMET_DESCRIPTION,New Jericho Sniper Helmet,Casque de Tireur d'élite de la Nouvelle-Jéricho
KEY_NJ_SNIPER_HELMET_NAME2,Eidolon Helmet,Casque Eidolon
KEY_NJ_SNIPER_LEGS_DESCRIPTION,New Jericho Sniper Leg Armor,Jambières de Tireur d'élite de la Nouvelle-Jéricho
KEY_NJ_SNIPER_LEGS_NAME2,Eidolon Leg Armor,Jambières Eidolon
KEY_NJ_SNIPER_RIFLE_DESCRIPTION,New Jericho Gauss Sniper Rifle,Fusil de précision Gauss de la Nouvelle-Jéricho
KEY_NJ_SNIPER_RIFLE_NAME,Cyclops SR7,Cyclope SR7
KEY_NJ_TECHNICIAN_BODY_DESCRIPTION,New Jericho Technician Body Armor,Armure de Technicien de la Nouvelle-Jéricho
KEY_NJ_TECHNICIAN_BODY_NAME2,TechOps-7 Body Armor,Armure TechOps-7
KEY_NJ_TECHNICIAN_DESCRIPTION,New Jericho Technician,Technicien de la Nouvelle-Jéricho
KEY_NJ_TECHNICIAN_HELMET_DESCRIPTION,New Jericho Technician Helmet,Casque de Technicien de la Nouvelle-Jéricho
KEY_NJ_TECHNICIAN_HELMET_NAME2,TechOps-7 Helmet,Casque TechOps-7
KEY_NJ_TECHNICIAN_LEGS_DESCRIPTION,New Jericho Technician Leg Armor,Jambières de Technicien de la Nouvelle-Jéricho
KEY_NJ_TECHNICIAN_LEGS_NAME2,TechOps-7 Leg Armor,Jambières TechOps-7
KEY_PX_ACID_CANNON_DESCRIPTION,Phoenix Acid Cannon,Canon caustique Phoenix
KEY_PX_ACID_CANNON_NAME,Jormungandr Cannon,Canon Jörmungandr
KEY_PX_AMMO_HEAVY_CANNON_DESCRIPTION,Phoenix Heavy Cannon Magazine,Chargeur pour canon de Mastodonte Phoenix
KEY_PX_AMMO_HEAVY_CANNON_NAME,Hel II Cannon Magazine,Chargeur pour canon Hel II
KEY_PX_ASSAULT_BODY_DESCRIPTION,Phoenix Assault Body Armor,Armure d'Unité d'assaut Phoenix
KEY_PX_ASSAULT_BODY_NAME2,Odin Body Armor,Armure Odin
KEY_PX_ASSAULT_HELMET_DESCRIPTION,Phoenix Assault Helmet,Casque d'Unité d'assaut Phoenix
KEY_PX_ASSAULT_HELMET_NAME2,Odin Helmet,Casque Odin
KEY_PX_ASSAULT_LEGS_DESCRIPTION,Phoenix Assault Leg Armor,Jambières d'Unité d'assaut Phoenix
KEY_PX_ASSAULT_LEGS_NAME2,Odin Leg Armor,Jambières Odin
KEY_PX_ASSAULT_RIFLE_DESCRIPTION,Phoenix Assault Rifle,Fusil d'assaut Phoenix
KEY_PX_ASSAULT_RIFLE_NAME,Ares AR-1,Arès AR-1
KEY_PX_GOO_REPEL_ATTACHMENT_DESCRIPTION,Phoenix Goo-repellant Boot Module,Module de botte repousseur de gelée Phoenix
KEY_PX_GOO_REPEL_ATTACHMENT_NAME,Goo Repeller Module - Mark C,Module repousseur de gelée - Classe C
KEY_PX_GRENADE_DESCRIPTION,Phoenix Grenade,Grenade d'unité Phoenix
KEY_PX_GRENADE_LAUNCHER_DESCRIPTION,Phoenix Grenade Launcher,Lance-grenades Phoenix
KEY_PX_GRENADE_LAUNCHER_NAME,Goliath GL-2,Goliath GL-2
KEY_PX_GRENADE_NAME,Odin Grenade,Grenade Odin
KEY_PX_HEAVY_BODY_DESCRIPTION,Phoenix Heavy Body Armor,Armure de Mastodonte Phoenix
KEY_PX_HEAVY_BODY_NAME2,Golem-B Body Armor,Armure Golem-B
KEY_PX_HEAVY_CANNON_DESCRIPTION,Phoenix Heavy Cannon,Canon de Mastodonte Phoenix
KEY_PX_HEAVY_CANNON_NAME,Hel II Cannon,Canon Hel II
KEY_PX_HEAVY_HELMET_DESCRIPTION,Phoenix Heavy Helmet,Casque de Mastodonte Phoenix
KEY_PX_HEAVY_HELMET_NAME2,Golem-B Helmet,Casque Golem-B
KEY_PX_HEAVY_LEGS_DESCRIPTION,Phoenix Heavy Leg Armor,Jambières de Mastodonte Phoenix
KEY_PX_HEAVY_LEGS_NAME2,Golem-B Leg Armor,Jambières Golem-B
KEY_PX_INCINDIERY_GRENADE_DESCRIPTION,New Jericho Incendiary Grenade,Grenade incendiaire de la Nouvelle-Jéricho
KEY_PX_INCINDIERY_GRENADE_NAME,Purification Grenade,Grenade purificatrice
KEY_PX_LASER_ARRAY_DESCRIPTION,Phoenix Laser Array,Faisceau laser Phoenix
KEY_PX_LASER_ARRAY_NAME,Destiny III,Destiny III
KEY_PX_LASER_PDW_DESCRIPTION,Phoenix Laser PDW,Arme laser Phoenix
KEY_PX_LASER_PDW_NAME,Gorgon Eye-A,Gorgon Eye-A
KEY_PX_LASER_TURRET_DESCRIPTION,"Phoenix Laser Auto Turret ",Tourelle laser automatisée Phoenix
KEY_PX_LASER_TURRET_NAME,Scorcher AT,Scorcher AT
KEY_PX_NEURAZER_DESCRIPTION,Phoenix Paralyzing Melee Weapon,Arme de contact paralysante Phoenix
KEY_PX_NEURAZER_NAME,Neurazer,Neuraseur
KEY_PX_PISTOL_NAME,Cypher HG,Cypher HG
KEY_PX_PISTOL_NAME_DESCRIPTION,Phoenix Handgun,Pistolet Phoenix
KEY_PX_PSYCHIC_RES_ATTACHMENT_DESCRIPTION,Phoenix Psychic-neutralising Helmet Module,Module de casque de clarté psychique Phoenix
KEY_PX_PSYCHIC_RES_ATTACHMENT_NAME,Clarity Helmet Module,Module de clarté pour casque
KEY_PX_SHOTGUN_RIFLE_DESCRIPTION,Phoenix Shotgun,Fusil à pompe Phoenix
KEY_PX_SHOTGUN_RIFLE_NAME,Mercy SG3,Mercy SG3
KEY_PX_SHREDDED_GRENADE_DESCRIPTION,Phoenix Shredder Grenade,Grenade déchiqueteuse Phoenix
KEY_PX_SHREDDED_GRENADE_NAME,Mjolnir Grenade,Grenade Mjolnir
KEY_PX_SHRED_LAUNCHER_DESCRIPTION,Phoenix Shredding Missile Launcher,Lance-missiles déchiqueteur Phoenix
KEY_PX_SHRED_LAUNCHER_NAME,Ragnarok,Ragnarok
KEY_PX_SNIPER_BODY_DESCRIPTION,Phoenix Sniper Body Armor,Armure de Tireur d'élite Phoenix
KEY_PX_SNIPER_BODY_NAME2,Banshee Body Armor,Armure Banshee
KEY_PX_SNIPER_HELMET_DESCRIPTION,Phoenix Sniper Helmet,Casque de Tireur d'élite Phoenix
KEY_PX_SNIPER_HELMET_NAME2,Banshee Helmet,Casque Banshee
KEY_PX_SNIPER_LEGS_DESCRIPTION,Phoenix Sniper Leg Armor,Jambières de Tireur d'élite Phoenix
KEY_PX_SNIPER_LEGS_NAME2,Banshee Leg Armor,Jambières Banshee
KEY_PX_SNIPER_RIFLE_DESCRIPTION,Phoenix Sniper Rifle,Fusil de précision Phoenix
KEY_PX_SNIPER_RIFLE_NAME,Firebird SR,Firebird SR
KEY_PX_STUN_ROD_DESCRIPTION,Phoenix shock melee weapon,Arme de contact électrique Phoenix
KEY_PX_STUN_ROD_NAME,Phoenix Shock Lance,Lance électrique Phoenix
KEY_PX_VIROPHAGE_GRENADE_DESCRIPTION,Phoenix Virophage Grenade,Grenade virophage Phoenix
KEY_PX_VIROPHAGE_GRENADE_NAME,Yggdrasil Grenade,Grenade Yggdrasil
KEY_PX_VIROPHAGE_SNIPER_RIFLE_DESCRIPTION,Phoenix Virophage Sniper Rifle,Fusil de précision virophage Phoenix
KEY_PX_VIROPHAGE_SNIPER_RIFLE_NAME,Gungnir SR-2,Gungnir SR-2
KEY_QUEEN_ARM_BLASTER_DESCRIPTION,A powerful multi-shot cannon,Un puissant canon à plusieurs coups
KEY_QUEEN_ARM_BLASTER_NAME,BLASTER CANNON,CANON EXPLOSIF
KEY_SHIELD_DESCRIPTION,Arthron shield,Bouclier d'Arthron
KEY_SHIELD_NAME,SHIELD,BOUCLIER
KEY_SMASHER_DESCRIPTION,SMASHER,FRACASSEUR
KEY_SMASHER_NAME,SMASHER,FRACASSEUR
KEY_STIMPACK_DESCRIPTION,A potent stimulant that instils Frenzy.,Un puissant stimulant qui provoque Frénésie.
KEY_STIMPACK_NAME,Stimpack,Stimpack
KEY_SY_ASSAULT_BODY_DESCRIPTION,Synedrion Assault Body Armor,Armure d'Unité d'assaut du Synédrion
KEY_SY_ASSAULT_BODY_NAME2,Phlegethon Body Armor,Armure Phlégéthon
KEY_SY_ASSAULT_HELMET_DESCRIPTION,Synedrion Assault Helmet,Casque d'Unité d'assaut du Synédrion
KEY_SY_ASSAULT_HELMET_NAME2,Phlegethon Helmet,Casque Phlégéthon
KEY_SY_ASSAULT_LEGS_DESCRIPTION,Synedrion Assault Leg Armor,Jambières d'Unité d'assaut du Synédrion
KEY_SY_ASSAULT_LEGS_NAME2,Phlegethon Leg Armor,Jambières Phlégéthon
KEY_SY_CROSSBOW_DESCRIPTION,Synedrion Crossbow,Arbalète du Synédrion
KEY_SY_CROSSBOW_NAME,Eros CRB III,Éros CRB III
KEY_SY_INFILTRATOR_BODY_DESCRIPTION,Synedrion Infiltrator Body Armor,Armure d'Infiltré du Synédrion
KEY_SY_INFILTRATOR_BODY_NAME2,Styx Body Armor,Armure Styx
KEY_SY_INFILTRATOR_HELMET_DESCRIPTION,Synedrion Infiltrator Helmet,Casque d'Infiltré du Synédrion
KEY_SY_INFILTRATOR_HELMET_NAME2,Styx Helmet,Casque Styx
KEY_SY_INFILTRATOR_LEGS_DESCRIPTION,Synedrion Infiltrator Leg Armor,Jambières d'Infiltré du Synédrion
KEY_SY_INFILTRATOR_LEGS_NAME2,Styx Leg Armor,Jambières Styx
KEY_SY_LASER_ASSAULT_RIFLE_DESCRIPTION,Synedrion Laser Assault Rifle,Fusil d'assaut laser du Synédrion
KEY_SY_LASER_ASSAULT_RIFLE_NAME,Deimos AR-L,Déimos AR-1
KEY_SY_LASER_PISTOL_DESCRIPTION,Synedrion Laser Pistol,Pistolet laser du Synédrion
KEY_SY_LASER_PISTOL_NAME,Hephaestus II,Héphaïstos II
KEY_SY_LASER_SNIPER_RIFLE_DESCRIPTION,Synedrion Laser Sniper Rifle,Fusil de précision laser du Synédrion
KEY_SY_LASER_SNIPER_RIFLE_NAME,Pythagoras VII,Pythagore VII
KEY_SY_MIST_REPEL_ATTACHMENT_DESCRIPTION,Synedrion Mist-repellant Helmet Module,Module de casque repousseur de brume du Synédrion
KEY_SY_MIST_REPEL_ATTACHMENT_NAME,Repeller Module,Module repousseur
KEY_SY_MOTION_DETECTION_ATTACHMENT_DESCRIPTION,Synedrion Motion Detection Helmet Unit,Module de casque détecteur de mouvement du Synédrion
KEY_SY_MOTION_DETECTION_ATTACHMENT_NAME,Motion Detection Module,Module détecteur de mouvement
KEY_SY_NEURAL_PISTOL_DESCRIPTION,Synedrion Neural Pistol,Pistolet neural du Synédrion
KEY_SY_NEURAL_PISTOL_NAME,Hera NP-1,Héra NP-1
KEY_SY_NEURAL_SNIPER_RIFLE_DESCRIPTION,Synedrion Neural Sniper Rifle,Fusil de précision neural du Synédrion
KEY_SY_NEURAL_SNIPER_RIFLE_NAME,Athena NS-2,Athéna NS-2
KEY_SY_POISON_CROSSBOW_DESCRIPTION,Synedrion Poison Crossbow,Arbalète toxique du Synédrion
KEY_SY_POISON_CROSSBOW_NAME,Psyche CRB IV,Psyché CRB IV
KEY_SY_POISON_GRENADE_DESCRIPTION,Synedrion Poison Grenade,Grenade toxique du Synédrion
KEY_SY_POISON_GRENADE_NAME,Chimera Grenade,Grenade Chimère
KEY_SY_POISON_RES_VEST_ATTACHMENT_DESCRIPTION,Synedrion Poison-resistant Undersuit Module,Module corporel anti-poison du Synédrion
KEY_SY_POISON_RES_VEST_ATTACHMENT_NAME,Poison-Res Vest Module,Gilet anti-poison
KEY_SY_SNIPER_BODY_DESCRIPTION,Synedrion Sniper Body Armor,Armure de Tireur d'élite du Synédrion
KEY_SY_SNIPER_BODY_NAME2,Acheron Body Armor,Armure d'Acheron
KEY_SY_SNIPER_HELMET_DESCRIPTION,Synedrion Sniper Helmet,Casque de Tireur d'élite du Synédrion
KEY_SY_SNIPER_HELMET_NAME2,Acheron Helmet,Casque d'Acheron
KEY_SY_SNIPER_LEGS_DESCRIPTION,Synedrion Sniper Leg Armor,Jambières de Tireur d'élite du Synédrion
KEY_SY_SNIPER_LEGS_NAME2,Acheron Leg Armor,Jambières d'Acheron
KEY_SY_SONIC_GRENADE_DESCRIPTION,Synedrion Sonic Shock Grenade,Grenade électrique sonique du Synédrion
KEY_SY_SONIC_GRENADE_NAME,Kydoimos Grenade,Grenade Kydoimos
KEY_SY_SPIDER_DESCRIPTION,Synedrion Spider Drone Specialized Pistol,Pistolet spécialisé pour drone araignée du Synédrion
KEY_SY_SPIDER_NAME,Arachni SP 1,Arachni SP 1
KEY_SY_VISUAL_SENSOR_ATTACHMENT_DESCRIPTION,Synedrion Multivisual Sensor Helmet Module,Module de casque à capteur multivisuel du Synédrion
KEY_SY_VISUAL_SENSOR_ATTACHMENT_NAME,Multivisual Sensor Module,Module de capteur multivisuel
KEY_TURRET_DESCRIPTION,New Jericho Gauss Auto Turret,Tourelle automatisée Gauss de la Nouvelle-Jéricho
KEY_TURRET_NAME,Watcher AT,Watcher AT
KEY_VEHICLE_ROCKET_TURRET_DESCRIPTION,Phoenix Scarab Missile Turret,Tourelle de missile scarabée Phoenix
KEY_VEHICLE_ROCKET_TURRET_NAME,Gemini V,Gemini V
KEY_VEHICLE_TURRET_GAUS_DESCRIPTION,New Jericho Armadillo Gauss Turret,Tourelle Gauss de Priodonte de la Nouvelle-Jéricho
KEY_VEHICLE_TURRET_GAUS_NAME,Hailstorm GT,Hailstorm GT
KEY_VIROPHADE_MEDKIT_DESCRIPTION,"Restores {GeneralHealAmount} Hit Points and removes virus, bleeding and poison","Restaure {GeneralHealAmount} points de vies et supprime toute infection virale, tout saignement et poison"
KEY_VIROPHADE_MEDKIT_NAME,Virophage Kit,Kit virophage
