Key,English,French
KEY_FS_PX_AERIAL_WARFARE_RESEARCHDEF_NAME,Phoenix Aerial Combat Program,Programme de combat aérien de Phoenix
KEY_FS_PX_AERIAL_WARFARE_RESEARCHDEF_REVEAL,,
KEY_FS_PX_AERIAL_WARFARE_RESEARCHDEF_UNLOCK,The attacks of the Behemoth and the lesser flying Pandorans require immediate retaliation. We need to mobilize and arm our Manticore squadron and prepare it for aerial combat.,Les attaques du Béhémoth et des Pandoriens volants inférieurs nécessitent une riposte immédiate. Nous devons mobiliser et armer notre escadron de Manticores et le préparer au combat aérien.
KEY_FS_PX_AFTERBURNER_MODULE_RESEARCHDEF_BENEFITS,Afterburner is available for production,Le module de postcombustion est disponible à la production
KEY_FS_PX_AFTERBURNER_MODULE_RESEARCHDEF_COMPLETE,"The Manticores are small and nimble, and that's their greatest strength. With the new afterburner modules equipped, our ships can effortlessly maneuver around enemy gunfire and perform great feats of navigation. ","Les Manticores sont petites et agiles, c'est d'ailleurs leurs plus gros atouts. Équipés de ces nouveaux modules de postcombustion, nos vaisseaux pourront éviter sans difficulté les tirs ennemis et effectuer des exploits en termes de navigation."
KEY_FS_PX_AFTERBURNER_MODULE_RESEARCHDEF_NAME,Afterburner is available for production,Le module de postcombustion est disponible à la production
KEY_FS_PX_AFTERBURNER_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_PX_AFTERBURNER_MODULE_RESEARCHDEF_UNLOCK,An upgrade to the Manticore's engines will make our aircraft significantly more nimble and manoeuvrable,Une amélioration des moteurs de la Manticore rendra notre vaisseau considérablement plus agile et maniable.
KEY_FS_PX_ALIEN_CORRUPTION_NODE_RESEARCHDEF_BENEFITS,,
KEY_FS_PX_ALIEN_CORRUPTION_NODE_RESEARCHDEF_COMPLETE,"Summary: The first Corruption Node was discovered shortly after the emergence of the Behemoth, and our scientists speculate there is a strong connection between it and the Festering Skies. The shape of the creature is alien and unnatural, and the vast majority of its DNA structure does not resemble anything we've previously observed. Pandoran specialists speculate this creature is the most advanced form of Pandoravirus mutation, something the Disciples of Anu often refer to as ""The True Form"". It exhibits a very advanced and powerful form of intelligence, though all attempts to communicate with it, or even catch one alive, have been futile. All unarmed humans in contact with a Corruption Node have been telepathically overpowered to the point of complete loss of free will and their settlements overtaken.

Genetic origins: 6% teuthida, 5% octopoda, 2% caudata, 9% human, 78% unknown

Function: Attaches to human facilities to create some sort of symbiotic connection. Its powerful telepathic emission can mind-control humans and even take over human technology, something we haven't seen other Pandoran species attempt.

Offensive mutations: Takes over and controls entire human settlements and technology, including aircraft.

Defensive mutations: Spreads viral agents around it's body to fend off attackers.

Mobility: Once attached, the body remains completely immobile.

Weakness:  It seems to have one-sided telepathic connection with its victims. Once the body is dead, all mind-control connection with all entities is broken.","Synthèse : le premier Nœud de corruption a été découvert peu de temps après l'émergence du Béhémoth, et d'après nos scientifiques, il y aurait un lien étroit entre celui-ci et les Ciels de poison. Cette créature a une forme complètement étrangère et anormale et une grande partie de sa structure ADN ne ressemble en rien à ce que nous avons observé jusqu'ici. D'après les spécialistes des Pandoriens, cette créature serait la forme la plus sophistiquée de la mutation pandorienne, ce que les Disciples d'Anu appellent souvent « La Véritable forme ». Elle fait preuve d'une forme d'intelligence avancée et puissante, bien que toute tentative de communiquer avec ou même d'en attraper une en vie se soit avérée futile. Tous les humains non armés en contact avec le Nœud de corruption ont été manipulés par télépathie au point de perdre leur libre arbitre et le contrôle de leur refuge.
 
 Origines génétiques : 6 % teuthide, 5 % octopode, 2 % urodèle, 9 % humain, 78 % inconnu
 
 Fonction : s'attache aux installations humaines pour créer une sorte de connexion symbiotique. Sa puissante capacité télépathique lui permet de contrôler mentalement les humains, voire de prendre le contrôle de leur technologie – ce que nous n'avons observé chez aucune autre espèce de Pandorien.
 
 Mutations offensives : prend le contrôle de colonies et de technologies humaines, y compris les vaisseaux.
 
 Mutations défensives : propage des agents viraux autour de son corps pour repousser les agresseurs.
 
 Mobilité : une fois attaché, le corps reste immobile.
 
 Point faible : il semble que cette créature ait une connexion unilatérale avec ses victimes. Une fois que le corps meurt, le contrôle mental des entités est brisé."
KEY_FS_PX_ALIEN_CORRUPTION_NODE_RESEARCHDEF_NAME,Corruption Node Autopsy,Autopsie d'un Nœud de corruption
KEY_FS_PX_ALIEN_CORRUPTION_NODE_RESEARCHDEF_REVEAL,,
KEY_FS_PX_ALIEN_CORRUPTION_NODE_RESEARCHDEF_UNLOCK,"Specimen: CORRUPTION NODE
A species that look utterly alien, even compared to other highly mutated Pandorans. Its unusual anatomy and powerful brain activity, even after its death, need to be carefully studied.","Spécimen : NŒUD DE CORRUPTION
 Une espèce à l'apparence complètement étrangère, même comparée aux autres Pandoriens mutants. Son anatomie inhabituelle et sa forte activité cérébrale, même après sa mort, doivent être soigneusement étudiées."
KEY_FS_PX_ALIEN_LIVE_SWARMER_RESEARCHDEF_BENEFITS,Damage inflicted on Myrmidons is increased by 10%.,Les dégâts infligés aux Myrmidons augmentent de 10 %.
KEY_FS_PX_ALIEN_LIVE_SWARMER_RESEARCHDEF_COMPLETE,"Summary: By studying the Myrmidon's behavior in captivity, we can determine that they are extremely dependant on the hive mind organism that controls them. Surrounded by other creatures of its kind, the Myrmidon will perform highly strategic movements aiming to reinforce key battlefield areas. Left on its own, the creature reverts back to its primal self-defense instincts and often bursts in an explosion of poisonous gas. 

Countermeasures: All operatives who spot one of these creatures should exercise extreme caution, as they usually attack in groups, surrounding their target and quickly reinforcing key positions. Always attack Myrmidons from a safe distance.","Synthèse : en étudiant le comportement d'un Myrmidon en captivité, nous pouvons déterminer qu'ils sont extrêmement dépendants de l'organisme collectif qui les contrôle. Entouré d'autres créatures de son espèce, le Myrmidon effectue des déplacements très stratégiques visant à renforcer des zones clés du champ de bataille. Seule, la créature revient à ses instincts primitifs d'autodéfense et explose souvent en projetant un gaz toxique.
 
 Contre-mesures : les agents qui détectent l'une de ces créatures doivent faire preuve d'une extrême prudence, car ils attaquent souvent en groupes, cernant leur cible et servant rapidement de renfort à des positions clés. Attaquez toujours des Myrmidons à une distance sûre."
KEY_FS_PX_ALIEN_LIVE_SWARMER_RESEARCHDEF_NAME,Myrmidon Vivisection,Vivisection de Myrmidon
KEY_FS_PX_ALIEN_LIVE_SWARMER_RESEARCHDEF_REVEAL,A live Myrmidon specimen is required in order to continue with its research. The Myrmidon requires 1 free laboratory space in the Containment Facility.,Un spécimen vivant de Myrmidon est requis pour continuer cette recherche. Le Myrmidon nécessite 1 espace libre dans le laboratoire du centre de confinement.
KEY_FS_PX_ALIEN_LIVE_SWARMER_RESEARCHDEF_UNLOCK,Capturing a live Myrmidon brings valuable insight into the creature's behaviour outside of the coordinated strikes guided by a hive mind intelligence.,Capturer un Myrmidon vivant apporte des informations précieuses sur le comportement de cette créature en dehors des attaques coordonnées et guidées par une intelligence collective.
KEY_FS_PX_ALIEN_SWARMER_EGG_RESEARCHDEF_BENEFITS,,
KEY_FS_PX_ALIEN_SWARMER_EGG_RESEARCHDEF_COMPLETE,"The specimen’s service has shown resistance to various hostile elements, including acid and poison exposure. The egg contains strands of insectoid, Pandoran and unknown DNA. Close observation shows the egg is reactive to approaching humans and even machinery, and the shell serves more like a stasis pod, rather than an incubation or mutation chamber.","L'étude du spécimen a montré une résistance à plusieurs éléments hostiles, notamment l'exposition à l'acide et au poison. L'œuf contient des brins d'ADN d'insectoïde, de Pandorien et inconnu. Une observation approfondie indique que l'œuf réagit à l'approche d'humains et même de machines, et que la coquille sert plus de capsule de stase que de chambre d'incubation ou de mutation."
KEY_FS_PX_ALIEN_SWARMER_EGG_RESEARCHDEF_NAME,Myrmidon Egg,Œuf de Myrmidon
KEY_FS_PX_ALIEN_SWARMER_EGG_RESEARCHDEF_REVEAL,,
KEY_FS_PX_ALIEN_SWARMER_EGG_RESEARCHDEF_UNLOCK,"The specimen is a large organic vessel that contains a single Myrmidon. At present, the exact method of how the egg is created and distributed remains unknown.","Le spécimen est un grand réceptacle organique contenant un seul Myrmidon. À présent, la méthode exacte de création et de distribution de cet œuf reste inconnue."
KEY_FS_PX_ALIEN_SWARMER_RESEARCHDEF_BENEFITS,,
KEY_FS_PX_ALIEN_SWARMER_RESEARCHDEF_COMPLETE,"Summary: Myrmidons are relatively simple organisms, but their group tactics and strategic use of terrain suggests they are guided by some sort of hive mind intelligence. Remarkable feature of their bodies are their light wings capable of performing short-distance flights, making them the perfect reconnaissance trooper for the Pandorans. Their nimble legs provide stability and very fast walking speed. Closer inspection of their internal organs shows close resemblance with various Pandoran worm species.

Genetic origins: 12% oecophylla, 11% brachyura, 12% annelida, 65% unknown

Function: This small Pandoran mutation seems to excel in supporting raids by flanking targets and securing strategic zones.

Offensive mutations: Capable of releasing dangerous gas explosions.

Defensive mutations: These creatures move in large numbers but attack in groups of few, strategically reinforcing certain areas.

Mobility: Very nimble and capable of short-distance flight

Weakness: Vulnerable to gunfire","Synthèse : les Myrmidons sont des organismes relativement simples, mais leurs tactiques de groupe et leur utilisation stratégique du terrain suggèrent qu'ils sont guidés par une sorte d'intelligence collective. Leurs corps sont dotés d'une caractéristique remarquable : des ailes légères qui leur permettent de voler sur de courtes distances. Cette capacité fait d'eux les soldats de reconnaissance parfaits des Pandoriens. Ils ont des pattes lestes qui leur procurent stabilité et vitesse de marche rapide. Un examen de leurs organes internes indique une forte ressemblance à plusieurs spécimens de vers pandoriens.
 
 Origines génétiques : 12 % Oecophylla, 11 % Brachyura, 12 % annélide, 65 % inconnu
 
 Fonction : ce petit Pandorien mutant semble trouver sa place dans le renfort de raids en contournant les cibles par le flanc et en s'emparant des zones stratégiques.
 
 Mutations offensives : capable de déclencher de dangereuses explosions de gaz.

 Mutations défensives : ces créatures se déplacent en grand nombre, mais attaquent en petits groupes, renforçant stratégiquement certaines zones.
 
 Mobilité : très agile et capable de vols courts.
 
 Point faible : vulnérable contre les armes à feu."
KEY_FS_PX_ALIEN_SWARMER_RESEARCHDEF_NAME,Myrmidon Autopsy,Autopsie de Myrmidon
KEY_FS_PX_ALIEN_SWARMER_RESEARCHDEF_REVEAL,,
KEY_FS_PX_ALIEN_SWARMER_RESEARCHDEF_UNLOCK,Myrmidons are small and nimble Pandorans often used to support attacks on human settlements.,Les Myrmidons sont de petits Pandoriens agiles souvent utilisés en renfort dans les attaques de colonies humaines.
KEY_FS_PX_AUTOCANNON_MODULE_RESEARCHDEF_BENEFITS,Brokkr AC-3 is available for production,Le Brokkr AC-3 est disponible à la production
KEY_FS_PX_AUTOCANNON_MODULE_RESEARCHDEF_COMPLETE,"A perfect compliment to the Nomad air-to-air missiles, the Brokkr Autocannon provides suppressing fire and is often employed to force the enemy to partake in unfavorable maneuvers to avoid the threat.","Un complément parfait pour les missiles air-air Nomades, le canon automatique Brokkr procure un système d'extinction d'incendies et est souvent employé pour forcer l'ennemi à participer à des manœuvres désavantageuses afin d'éviter la menace."
KEY_FS_PX_AUTOCANNON_MODULE_RESEARCHDEF_NAME,Brokkr AC-3,Brokkr AC-3
KEY_FS_PX_AUTOCANNON_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_PX_AUTOCANNON_MODULE_RESEARCHDEF_UNLOCK,Standard issue Manticore autocannon,Canon automatique standard de Manticore
KEY_FS_PX_BASIC_MISSILE_MODULE_RESEARCHDEF_BENEFITS,Nomad AAM is available for production,Le Nomade AAM est disponible à la production
KEY_FS_PX_BASIC_MISSILE_MODULE_RESEARCHDEF_COMPLETE,A large part of the launch of the Phoenix Aerial Combat Program has been the arming of transport Manticore vehicles for combat. The vanguard of our aerial operation has been equipped with powerful Nomad-class air-to-air missiles - Phoenix Project's choice of standard issue munitions due to their reliability and high accuracy.,Une grande partie du lancement du Programme de combat aérien de Phoenix consiste à armer les véhicules de transport Manticore pour le combat. L'avant-garde de notre opération aérienne est équipée de puissants missiles air-air Nomades – le choix du Projet Phoenix de munitions standard en raison de leur fiabilité et de leur grande précision.
KEY_FS_PX_BASIC_MISSILE_MODULE_RESEARCHDEF_NAME,Nomad AAM,Nomade AAM
KEY_FS_PX_BASIC_MISSILE_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_PX_BASIC_MISSILE_MODULE_RESEARCHDEF_UNLOCK,Standard issue Manticore air-to-air missile,Missile air-air standard de Manticore
KEY_FS_PX_ELECTROLASER_MODULE_RESEARCHDEF_BENEFITS,Thunderbolt HC-9 is available for production,L'Éclair HC-9 est disponible à la production
KEY_FS_PX_ELECTROLASER_MODULE_RESEARCHDEF_COMPLETE,"The ""threat from above"" has made the Synedrion even more open to information-sharing and cooperation, and this has gotten the attention of New Jericho. The two, together with a team of Phoenix engineers have been hard at work perfecting a Synedrion-patent laser guiding system. Using the core principles of electrolaser guidance in combination with extremely powerful New Jericho generators, our joint team has successfully developed the state-of-the-art Thunderbolt HC-9. 
It's rumored that Tobias West himself, who was actively involved in the project, has begun referring to the weapon as ""the pinnacle of air-to-air warfare"". ","La « menace du ciel » a contribué à ce que le Synédrion s'ouvre davantage au partage d'informations et à la coopération, et ceci a attiré l'attention de la Nouvelle-Jéricho. Les deux factions, ainsi qu'une équipe d'ingénieurs de Phoenix ont travaillé dur pour perfectionner un système de guidage de laser breveté par le Synédrion. Combinant les principes essentiels du guidage électrolaser et des générateurs extrêmement puissants fournis par la Nouvelle-Jéricho, notre équipe a réussi à créer une arme sophistiquée, l'Éclair HC-9.
 On dit que Tobias West qui a activement pris part au projet fait référence à cette arme comme étant « le summum de la guerre aérienne »."
KEY_FS_PX_ELECTROLASER_MODULE_RESEARCHDEF_NAME,Thunderbolt HC-9,Éclair HC-9
KEY_FS_PX_ELECTROLASER_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_PX_ELECTROLASER_MODULE_RESEARCHDEF_UNLOCK,A powerful electrolaser weapon developed by New Jericho experts and based on Synedrion technology,Une arme à électrolaser puissante créée par les experts de la Nouvelle-Jéricho et basée sur la technologie du Synédrion.
KEY_FS_PX_ESCAPE_PODS_MODULE_RESEARCHDEF_BENEFITS,Escape Pods are available for production,Les capsules de sauvetage sont disponibles à la production
KEY_FS_PX_ESCAPE_PODS_MODULE_RESEARCHDEF_COMPLETE,"The PX Manticore aircraft is regarded as one of the safest state-of-the-art flying machines, and for a good reason. In times of crisis, our new escape pod models provide means of timely emergency ejection and safe landing for every onboard operative. Even if the machine is completely destroyed the odds of survival of the crew are practically guaranteed.","Le vaisseau Manticore PX est considéré comme l'un des engins volants à la pointe et des plus sûrs, et pour cause. En période de crise, nos nouveaux modèles de capsules de sauvetage permettent une éjection d'urgence et un atterrissage sans danger pour les agents à bord. Même si l'engin est complètement détruit, les chances de survie de l'équipage sont pratiquement garanties."
KEY_FS_PX_ESCAPE_PODS_MODULE_RESEARCHDEF_NAME,Escape Pods,Capsules de sauvetage
KEY_FS_PX_ESCAPE_PODS_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_PX_ESCAPE_PODS_MODULE_RESEARCHDEF_UNLOCK,This upgrade will protect all Phoenix operatives even if a Manticore is shot down from the sky,Cette amélioration protègera tous les agents Phoenix même si la Manticore est abattue dans les airs.
KEY_FS_PX_FLARES_MODULE_RESEARCHDEF_BENEFITS,Flares are available for production,Les fusées éclairantes sont disponibles à la production
KEY_FS_PX_FLARES_MODULE_RESEARCHDEF_COMPLETE,"The Pandoran species known as Myrmidons are a recent discovery, but our scientist are putting it to good use. Using biochemical analysis of their entrails, we were able to synthesize a high-energy flare fuel that bursts with blinding light upon ignition. Using this technology, we designed specialized rockets that can be used not only as a signaling mechanism, but as an effective distraction to airborne enemies.","L'espèce pandorienne connue comme le Myrmidon est certes une découverte récente, mais nos scientifiques en font déjà bon usage. En effectuant une analyse biochimique de leurs entrailles, nous avons pu synthétiser un carburant à haute énergie qui explose dans une lumière aveuglante au contact du feu. À l'aide de cette technologie, nous avons conçu des fusées spéciales qui peuvent servir de mécanisme de signalisation, mais également de distraction efficace contre les ennemis volants."
KEY_FS_PX_FLARES_MODULE_RESEARCHDEF_NAME,Flares,Fusées éclairantes
KEY_FS_PX_FLARES_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_PX_FLARES_MODULE_RESEARCHDEF_UNLOCK,We can employ some of our knowledge of Pandoran biochemistry to significantly upgrade our flare fuel,Nous pouvons employer certaines de nos connaissances en biochimie pandorienne pour améliorer considérablement notre carburant pour fusées.
KEY_FS_PX_HEAVY_CANNON_MODULE_RESEARCHDEF_BENEFITS,Orochi HC-1 is available for production,L'Orochi HC-1 est disponible à la production
KEY_FS_PX_HEAVY_CANNON_MODULE_RESEARCHDEF_COMPLETE,"The Orochi-pattern heavy cannons are highly effective against smaller aerial targets, making them the perfect tool for intercepting Pandoran raids.","Les canons lourds en disposition Orochi sont extrêmement efficaces contre les plus petites cibles volantes, ce qui en fait l'arme parfaite pour intercepter les raids de Pandoriens."
KEY_FS_PX_HEAVY_CANNON_MODULE_RESEARCHDEF_NAME,Orochi HC-1,Orochi HC-1
KEY_FS_PX_HEAVY_CANNON_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_PX_HEAVY_CANNON_MODULE_RESEARCHDEF_UNLOCK,Manticore Heavy Cannon,Canon lourd de Manticore
KEY_FS_PX_HYPERSONIC_MISSILE_MODULE_RESEARCHDEF_BENEFITS,Hand of Tyr is available for production,La Main de Tyr est disponible à la production
KEY_FS_PX_HYPERSONIC_MISSILE_MODULE_RESEARCHDEF_COMPLETE,"To Synedrion's great disbelief, the Disciples of Anu, New Jericho, and the Phoenix Project have been actively cooperating on the design and construction of a brand new weapon pattern. 

Project ""Hand of Tyr"" is based on hypersonic technology that we successfully developed in conjunction with New Jericho tech experts and invaluable, if at times frustrating, guidance by a clique of innovation-minded priests of Anu.

One particularly excited engineer has jokingly proclaimed she's found the key to uniting two rival factions - a shared love for destruction.","Au grand étonnement du Synédrion, les Disciples d'Anu, la Nouvelle-Jéricho et le Projet Phoenix coopèrent activement dans la conception et la fabrication d'un tout nouveau type d'arme.
 Le projet « Main de Tyr » se base sur une technologie hypersonique que nous avons créée conjointement avec les experts technologiques de la Nouvelle-Jéricho et les conseils précieux, bien que parfois frustrants, d'un groupe de prêtres d'Anu soucieux de l'innovation.
 
 Une ingénieure particulièrement enthousiaste a prétendu en plaisantant qu'elle avait fini par trouver ce qui unissait deux factions rivales : la passion pour la destruction."
KEY_FS_PX_HYPERSONIC_MISSILE_MODULE_RESEARCHDEF_NAME,Hand of Tyr,Main de Tyr
KEY_FS_PX_HYPERSONIC_MISSILE_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_PX_HYPERSONIC_MISSILE_MODULE_RESEARCHDEF_UNLOCK,"Through an uncharacteristic sharing of valuable know-how between us, New Jericho, and the Disciples of Anu, our joint team has developed a unique aircraft weapon.","Dans un élan de partage inhabituel de savoir-faire entre la Nouvelle-Jéricho, les Disciples d'Anu et nous-mêmes, notre équipe conjointe a créé une arme unique pour vaisseau."
KEY_FS_PX_MASKED_MANTICORE_RESEARCHDEF_BENEFITS,Masked Manticore is available for production,La Manticore masquée est disponible à la production
KEY_FS_PX_MASKED_MANTICORE_RESEARCHDEF_COMPLETE,"One of our laboratories dedicated to studying the Festering Skies has recently made an exceptional breakthrough - a way to fuse Pandoran DNA with aircraft alloy. Influenced by the Tiamat technology that fuses living flesh with machinery, our team has perfected the method and added one huge advantage - testing proves that Pandorans can't distinguish the material from their own flesh. 

This powerful technology now allows us to construct a new kind of masked aircraft and fly it straight to the Festering Skies without being attacked from all sides.  

Let's just hope that other factions share our enthusiasm for this genius contraption. If not, we'll have yet another airborne enemy to worry about.","L'un de nos laboratoires dédiés à l'étude des Ciels de poison a récemment fait une découverte – un moyen de fusionner l'ADN de Pandorien avec l'alliage d'un vaisseau. Inspirée de la technologie Tiamat qui fusionne de la chair vivante avec une machine, notre équipe a perfectionné cette méthode qui présente un nouvel avantage énorme – les tests prouvent que les Pandoriens sont incapables de distinguer le matériau de leur propre chair.
 
 Cette importante technologie nous permet désormais de construire un nouveau type de vaisseau masqué et de nous rendre directement dans les Ciels de poison sans nous faire attaquer de tous les côtés.
 
 Espérons maintenant que les autres factions partagent notre enthousiasme pour cet engin de génie. Autrement, nous aurons un autre ennemi volant à prendre en compte."
KEY_FS_PX_MASKED_MANTICORE_RESEARCHDEF_NAME,Masked Manticore,Manticore masquée
KEY_FS_PX_MASKED_MANTICORE_RESEARCHDEF_REVEAL,,
KEY_FS_PX_MASKED_MANTICORE_RESEARCHDEF_UNLOCK,Using the experimental fusion of alloys and Pandoran DNA will allow us to reach the Festering Skies undetected.,La fusion expérimentale d'alliage et d'ADN de Pandorien nous permettra d'atteindre les Ciels de poison sans nous faire repérer.
KEY_FS_PX_VIROPHAGE_GUN_MODULE_RESEARCHDEF_BENEFITS,Fenrir RC-7 is available for production,Le Fenrir RC-7 est disponible à la production
KEY_FS_PX_VIROPHAGE_GUN_MODULE_RESEARCHDEF_COMPLETE,"Our Aerial Combat Program team of researches has been employing data gathered from recent dogfight engagements in the air to develop a brand new style of weapon. The Fenrir RC-7, named after its characteristic burst of seven virophage-infused projectiles, is sure to increase our effectiveness when fighting airborne Pandorans.","Notre équipe de chercheurs pour le Programme de combat aérien utilise des données recueillies au cours de récents combats aériens pour créer une toute nouvelle arme. Le Fenrir RC-7, qui tient son nom de sa projection singulière de sept projectiles virophages, augmentera certainement notre efficacité lors de combats contre des Pandoriens volants."
KEY_FS_PX_VIROPHAGE_GUN_MODULE_RESEARCHDEF_NAME,Fenrir RC-7,Fenrir RC-7
KEY_FS_PX_VIROPHAGE_GUN_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_PX_VIROPHAGE_GUN_MODULE_RESEARCHDEF_UNLOCK,A powerful Manticore virophage rotary cannon,Un puissant canon rotatif virophage pour Manticore.
KEY_FS_SYN_AERIAL_WARFARE_RESEARCHDEF_BENEFITS,Battle-ready Helios is available for production,L'Hélios de combat est disponible à la production
KEY_FS_SYN_AERIAL_WARFARE_RESEARCHDEF_COMPLETE,"The emergence of the Behemoth and the aerial raids on human settlements immediately became Synedrion's number one concern. Despite their great discomfort in making decisions in haste, an ad hoc council had to be quickly elected, agree on strategy, and set a course of action. Luckily, petty debates and interpersonal conflicts among council members were kept to a minimum. After a thoughtful and productive conversation, the council agreed that the skies belong to all humans and protecting them is the only way to ensure prosperity. 

Some of the most talented engineers from across the globe were summoned and provided with extensive funding to equip Synedrion aircraft for combat. The Sky Defense Ops amassed popularity in the matter of days, and became celebrated as heroes of progress and defenders of humanity.","L'apparition du Béhémoth et des raids aériens sur les colonies humaines sont devenus les priorités immédiates du Synédrion. Malgré sa gêne à prendre des décisions à la hâte, un conseil ad hoc a dû être rapidement élu, convenir d'une stratégie et mettre en œuvre un plan d'action. Heureusement, les débats insignifiants et les conflits interpersonnels entre les membres du conseil ont été réduits au minimum. Après une conversation réfléchie et productive, le conseil a convenu que le ciel appartenait à tous les humains et que le protéger était le seul moyen de garantir la prospérité.

 On a fait appel aux ingénieurs les plus talentueux de la planète qui ont reçu d'importants moyens pour préparer leurs vaisseaux au combat. L'opération Défense du ciel a recueilli une forte popularité en seulement quelques jours, et dans l'opinion publique, ses agents sont considérés comme les héros du progrès et les défenseurs de l'humanité."
KEY_FS_SYN_AERIAL_WARFARE_RESEARCHDEF_NAME,Synedrion Sky Defense Ops,Opération Défense du ciel du Synédrion
KEY_FS_SYN_AERIAL_WARFARE_RESEARCHDEF_REVEAL,,
KEY_FS_SYN_AERIAL_WARFARE_RESEARCHDEF_UNLOCK,"The Synedrion are deeply concerned about the Festering Skies and the unknown dangers they hide. In a rare display of almost unanimous agreement, they've elected a team of highly skilled pilots to form the Sky Defense Operation Corps.","Le Synédrion est extrêmement préoccupé par les Ciels de poison et les menaces inconnues qu'ils dissimulent. Dans un événement rare de quasi-unanimité, le Synédrion a élu une équipe de pilotes hautement qualifiés pour former le Corps d'opération Défense du ciel."
KEY_FS_SYN_EMP_MISSILE_MODULE_RESEARCHDEF_BENEFITS,Medusa AAM is available for production,La Méduse AAM est disponible à la production
KEY_FS_SYN_EMP_MISSILE_MODULE_RESEARCHDEF_COMPLETE,"Based on electromagnetic pulse technology, this weapon is dedicated to seeking and destroying heavy machinery and electronics. While the Synedrion have been known to occasionally share such weapons with allies, the exact construction method and associated documentation are kept in utmost confidentiality. EMP tech is a prize possession that's earned, never granted.","Basée sur la technologie d'impulsions électromagnétiques, cette arme est dédiée à la poursuite et à la destruction de machines lourdes et de dispositifs électroniques. Le Synédrion est connu pour partager de temps à autre ce genre d'armes avec ses alliés, mais la méthode exacte de fabrication et les documents associés sont conservés dans la plus grande confidentialité. La technologie EMP est une possession précieuse qui se mérite, elle n'est jamais donnée."
KEY_FS_SYN_EMP_MISSILE_MODULE_RESEARCHDEF_NAME,Medusa AAM,Méduse AAM
KEY_FS_SYN_EMP_MISSILE_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_SYN_EMP_MISSILE_MODULE_RESEARCHDEF_UNLOCK,Synedrion's special EMP air-to-air missile,Le missile air-air EMP spécial du Synédrion.
KEY_FS_SYN_FIRE_SUPPRESSION_MODULE_RESEARCHDEF_BENEFITS,Fire Suppression System is available for production,Le système d'extinction des incendies est disponible à la production
KEY_FS_SYN_FIRE_SUPPRESSION_MODULE_RESEARCHDEF_COMPLETE,"The utopian Synedrion deny the ""fight fire with fire"" maxim in both philosophical and practical ways. Many of their battle-ready aircraft come equipped with innovative fire suppression systems, as well as external shells crafted from hardened alloy, carefully designed to withstand the elements. This combination has proven to be extremely efficient. So much so, that other factions are currently in negotiations for commissioning modified versions of the pattern for their own vessels.",L'utopique Synédrion réfute l'adage « combattre le feu par le feu » au sens philosophique comme pratique. Son vaisseau de combat est équipé de systèmes innovants d'extinction d'incendies qui s'avèrent tellement efficaces que les autres factions sont en pleines négociations pour commander les versions modifiées du modèle pour leurs propres vaisseaux.
KEY_FS_SYN_FIRE_SUPPRESSION_MODULE_RESEARCHDEF_NAME,Fire Suppression System,Système d'extinction d'incendies
KEY_FS_SYN_FIRE_SUPPRESSION_MODULE_RESEARCHDEF_REVEAL,,
KEY_FS_SYN_FIRE_SUPPRESSION_MODULE_RESEARCHDEF_UNLOCK,An effective fire prevention system that's standard issue for battle-ready Helios aircraft,Un système efficace de prévention des incendies qui est standard pour le vaisseau de combat Hélios.
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_BENEFITS,Hibernation Pods are available for production,Les capsules d'hibernation sont disponibles à la production
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_COMPLETE,"Probably inspired by the advanced Pandoran egg evolutions, Synedrion researchers have been able to recreate the invigorating effect of stasis sleep in the form of hibernation pod chambers. Compact enough to be included in every type of aircraft, this miraculous invention allows personnel to fall in deep slumber for short durations of time while the onboard navigation AI is taking the aircraft to its destination. Some soldiers have been expressing preference for the pods over standard military beds, affectionately calling the facility ""the blanket fort"".","Probablement inspirés des évolutions avancées de l'œuf pandorien, les chercheurs du Synédrion ont réussi à recréer l'effet revigorant du sommeil cryogénique sous forme de chambres d'hibernation. Assez compacte pour l'inclure dans tout type de vaisseau, cette invention miraculeuse permet au personnel de tomber dans un profond sommeil de courte durée pendant que le système de navigation embarqué pilote le vaisseau jusqu'à sa destination. Certains soldats ont exprimé leur préférence pour ces capsules comparées aux lits militaires normaux, nommant affectueusement cette structure « le fort de couvertures »."
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_NAME,Hibernation Pods,Capsules d'hibernation
KEY_FS_SYN_HYBERNATION_PODS_MODULE_RESEARCHDEF_REVEAL,,
